"Index","P","Q","E"
1981-12-26,4.95,0.510824847196185,1.12
1981-12-27,1,0.506565800101871,5.28
1981-12-28,4.25,0.502336464883462,3.68
1981-12-29,0,0.498153129104905,4.64
1981-12-30,0.96,0.49400463112822,7.84
1981-12-31,0,0.489890680832673,5.76
1982-01-01,0,0.485810990513588,6.4
1982-01-02,0.5,0.481765274862221,14.4
1982-01-03,0,0.477753250945811,9.6
1982-01-04,0,0.473774638187792,9.6
1982-01-05,0,0.469829158348173,6.08
1982-01-06,0,0.465916535504074,6.4
1982-01-07,0,0.462036496030436,4.8
1982-01-08,0,0.458188768580885,9.6
1982-01-09,0,0.454373084068748,8
1982-01-10,0,0.450589175648246,7.36
1982-01-11,0,0.446836778695823,8.16
1982-01-12,0.01,0.443115630791646,7.52
1982-01-13,14.93,0.439425471701247,10.56
1982-01-14,0.43,0.435766043357332,5.92
1982-01-15,0,0.432137089841724,5.6
1982-01-16,0,0.428538357367474,3.2
1982-01-17,1.63,0.424969594261107,3.36
1982-01-18,2.69,0.421430550945023,6.56
1982-01-19,0.51,0.417920979920044,7.84
1982-01-20,0,0.414440635748107,4.48
1982-01-21,0.69,0.410989275035094,4.96
1982-01-22,0,0.407566656413815,6.08
1982-01-23,0,0.40417254052713,8.16
1982-01-24,0.04,0.400806690011202,4.32
1982-01-25,4.99,0.397468869478907,9.6
1982-01-26,16.05,0.394158845503364,13.12
1982-01-27,0,0.390876386601618,8.32
1982-01-28,0,0.387621263218443,6.72
1982-01-29,0,0.384393247710297,5.6
1982-01-30,9.58,0.381192114329397,7.52
1982-01-31,0.52,0.378017639207931,6.08
1982-02-01,0,0.374869600342405,7.52
1982-02-02,0,0.371747777578117,6.24
1982-02-03,0,0.368651952593756,5.44
1982-02-04,0,0.365581908886143,6.4
1982-02-05,2.84,0.362537431755081,6.4
1982-02-06,0,0.359518308288345,6.88
1982-02-07,0,0.356524327346791,7.04
1982-02-08,0.04,0.353555279549591,8.48
1982-02-09,0,0.350610957259588,9.6
1982-02-10,0.73,0.34769115456878,10.4
1982-02-11,0,0.344795667283913,8
1982-02-12,0,0.341924292912206,9.6
1982-02-13,0,0.33907683064719,6.24
1982-02-14,13.04,0.336253081354662,5.44
1982-02-15,0.05,0.333452847558759,7.36
1982-02-16,0,0.330675933428152,9.6
1982-02-17,0.43,0.327922144762346,6.4
1982-02-18,0.04,0.325191288978098,11.52
1982-02-19,0,0.322483175095957,10.4
1982-02-20,0,0.319797613726896,6.4
1982-02-21,0,0.317134417059079,8.64
1982-02-22,0,0.314493398844718,10.08
1982-02-23,0,0.311874374387053,8.16
1982-02-24,0.64,0.309277160527432,4
1982-02-25,0,0.306701575632505,4.32
1982-02-26,0,0.304147439581521,5.12
1982-02-27,0.05,0.301614573753728,6.4
1982-02-28,0,0.299102801015886,6.4
1982-03-01,0,0.296611945709878,5.28
1982-03-02,0,0.294141833640424,8.48
1982-03-03,0,0.291692292062901,4.48
1982-03-04,0,0.289263149671259,4.48
1982-03-05,6.53,0.286854236586046,0.8
1982-03-06,0.43,0.284465384342521,4.32
1982-03-07,0.64,0.282096425878881,5.44
1982-03-08,0,0.279747195524569,5.6
1982-03-09,3.31,0.277417528988694,8.32
1982-03-10,0,0.275107263348539,3.68
1982-03-11,0.05,0.272816237038168,3.36
1982-03-12,0,0.270544289837127,4
1982-03-13,0.05,0.268291262859238,5.28
1982-03-14,0,0.26605699854149,2.72
1982-03-15,0.6,0.263841340633016,3.84
1982-03-16,0,0.26164413418417,3.2
1982-03-17,11.46,0.259465225535689,4.48
1982-03-18,2.41,0.257304462307945,2.56
1982-03-19,0,0.255161693390294,2.4
1982-03-20,0.04,0.253036768930502,2.24
1982-03-21,0,0.250929540324267,4.64
1982-03-22,0,0.24883986020483,2.4
1982-03-23,0,0.246767582432665,6.4
1982-03-24,48.56,0.244712562085261,5.12
1982-03-25,15.63,0.242674655446987,1.92
1982-03-26,0.31,0.240653719999038,2.08
1982-03-27,0,0.238649614409474,3.2
1982-03-28,3.31,0.236662198523332,2.4
1982-03-29,0.47,0.234691333352825,4
1982-03-30,1.37,0.232736881067622,3.2
1982-03-31,0.34,0.230798704985212,4.8
1982-04-01,0.05,0.228876669561339,3.2
1982-04-02,0.2,0.226970640380529,3.2
1982-04-03,2.79,0.225080484146687,2.56
1982-04-04,0,0.223206068673775,2.24
1982-04-05,0,0.221347262876567,3.52
1982-04-06,0,0.219503936761487,3.2
1982-04-07,0,0.217675961417508,2.08
1982-04-08,0,0.215863209007147,1.76
1982-04-09,0,0.21406555275752,2.72
1982-04-10,0,0.212282866951474,3.2
1982-04-11,0,0.210515026918801,2.56
1982-04-12,1.93,0.208761909027513,2.72
1982-04-13,0.43,0.207023390675203,1.6
1982-04-14,0,0.205299350280464,2.56
1982-04-15,0.01,0.20358966727439,5.6
1982-04-16,0.04,0.201894222092143,2.88
1982-04-17,1.76,0.200212896164594,1.92
1982-04-18,0,0.198545571910027,1.92
1982-04-19,0,0.196892132725918,1.6
1982-04-20,0,0.195252462980781,2.08
1982-04-21,0,0.19362644800608,2.08
1982-04-22,0,0.192013974088212,2.24
1982-04-23,0,0.190414928460552,2.24
1982-04-24,0.03,0.188829199295569,1.6
1982-04-25,12.94,0.187256675697003,1.44
1982-04-26,2.67,0.185697247692113,3.2
1982-04-27,2.32,0.184150806223982,6.24
1982-04-28,7.44,0.182617243143895,0.48
1982-04-29,0.05,0.181096451203771,3.2
1982-04-30,0.43,0.179588324048666,3.2
1982-05-01,0,0.178092756209333,1.44
1982-05-02,0.05,0.176609643094849,2.4
1982-05-03,0,0.175138880985297,1.28
1982-05-04,0,0.173680367024516,2.08
1982-05-05,0,0.172233999212904,3.04
1982-05-06,4.41,0.170799676400288,4.32
1982-05-07,0,0.169377298278849,3.2
1982-05-08,0,0.167966765376107,3.2
1982-05-09,0.73,0.166567979047965,3.2
1982-05-10,0,0.165180841471809,0.96
1982-05-11,0,0.163805255639669,2.88
1982-05-12,0,0.162441125351433,1.28
1982-05-13,0,0.16108835520812,2.72
1982-05-14,0.43,0.15974685060521,1.44
1982-05-15,0,0.158416517726024,1.44
1982-05-16,0.04,0.157097263535167,1.92
1982-05-17,0.01,0.155788995772021,1.6
1982-05-18,0,0.154491622944289,1.6
1982-05-19,0,0.153205054321603,5.92
1982-05-20,4.79,0.151929199929174,5.28
1982-05-21,0,0.150663970541499,2.72
1982-05-22,0,0.149409277676127,1.76
1982-05-23,0.73,0.148165033587464,0.96
1982-05-24,0.43,0.146931151260643,0.8
1982-05-25,0.04,0.145707544405434,1.28
1982-05-26,0.02,0.14449412745021,0.96
1982-05-27,0,0.143290815535965,1.44
1982-05-28,0,0.142097524510379,1.6
1982-05-29,0.48,0.14091417092193,1.28
1982-05-30,0.43,0.139740672014062,1.6
1982-05-31,2.76,0.138576945719393,2.4
1982-06-01,4.78,0.13742291065398,1.44
1982-06-02,0.12,0.136278486111625,1.92
1982-06-03,0,0.135143592058233,1.92
1982-06-04,0.09,0.134018149126212,1.6
1982-06-05,0.69,0.132902078608923,0.96
1982-06-06,0,0.131795302455178,0.64
1982-06-07,0,0.130697743263782,1.76
1982-06-08,0,0.129609324278115,0.96
1982-06-09,0,0.12852996938077,1.6
1982-06-10,0.49,0.127459603088225,0.8
1982-06-11,3.85,0.126398150545569,0.8
1982-06-12,6.83,0.125345537521262,1.76
1982-06-13,11.31,0.124301690401947,0.32
1982-06-14,0.55,0.123266536187303,1.6
1982-06-15,0,0.122240002484936,0.8
1982-06-16,0.43,0.121222017505317,1.92
1982-06-17,0,0.120212510056766,1.6
1982-06-18,0.18,0.119211409540467,1.44
1982-06-19,0.74,0.118218645945536,0.64
1982-06-20,0.1,0.117234149844121,1.28
1982-06-21,0.7,0.116257852386548,0.96
1982-06-22,0.05,0.115289685296509,1.28
1982-06-23,0.05,0.114329580866282,1.44
1982-06-24,0,0.113377471951998,0.96
1982-06-25,0,0.112433291968948,3.2
1982-06-26,0,0.111496974886923,1.12
1982-06-27,0.43,0.110568455225597,1.6
1982-06-28,1.2,0.109647668049949,1.28
1982-06-29,0,0.108734548965721,0.96
1982-06-30,0.04,0.107829034114915,0.48
1982-07-01,0.43,0.106931060171326,1.76
1982-07-02,0,0.106040564336114,0.32
1982-07-03,0.74,0.105157484333414,0.48
1982-07-04,0,0.104281758405978,0.48
1982-07-05,0,0.103413325310858,0.8
1982-07-06,0.05,0.102552124315122,1.44
1982-07-07,0,0.101698095191606,2.56
1982-07-08,0,0.100851178214705,0.96
1982-07-09,0,0.100011314156194,1.12
1982-07-10,0,0.0991784442810853,0.96
1982-07-11,0,0.0983525103435224,0.32
1982-07-12,0,0.0975334545827061,1.6
1982-07-13,0,0.096721219718855,1.76
1982-07-14,0,0.0959157489491999,1.76
1982-07-15,0.02,0.0951169859440112,1.12
1982-07-16,0.04,0.0943248748426593,1.12
1982-07-17,0.48,0.0935393602497088,1.12
1982-07-18,0.95,0.0927603872310436,1.92
1982-07-19,0.43,0.0919879013100257,2.08
1982-07-20,0.8,0.0912218484636853,1.6
1982-07-21,0,0.0904621751189427,1.44
1982-07-22,0.55,0.0897088281488618,0.64
1982-07-23,1.43,0.0889617548689346,0
1982-07-24,0,0.0882209030333971,0.96
1982-07-25,0,0.0874862208315749,0.8
1982-07-26,0,0.0867576568842605,1.92
1982-07-27,0,0.0860351602401202,1.28
1982-07-28,0,0.08531868037213,1.28
1982-07-29,3.2,0.0846081671740433,3.52
1982-07-30,1.91,0.0839035709568856,1.6
1982-07-31,0,0.0832048424454804,3.2
1982-08-01,0,0.0825119327750027,3.2
1982-08-02,0,0.081824793487562,1.6
1982-08-03,0,0.0811433765288132,2.24
1982-08-04,0,0.0804676342445961,2.56
1982-08-05,0,0.0797975193776029,2.24
1982-08-06,0,0.079132985064073,2.4
1982-08-07,0,0.0784739848305158,1.6
1982-08-08,0,0.0778204725904607,1.76
1982-08-09,0,0.0771724026412338,2.88
1982-08-10,0,0.0765297296607621,1.76
1982-08-11,0,0.075892408704404,2.72
1982-08-12,17.13,0.0752603952018054,2.88
1982-08-13,0.34,0.0746336449537838,2.4
1982-08-14,0,0.0740121141292364,1.44
1982-08-15,0,0.0733957592620753,1.44
1982-08-16,0.86,0.0727845372481875,1.76
1982-08-17,0.63,0.0721784053424206,1.6
1982-08-18,0,0.0715773211555935,1.76
1982-08-19,0.48,0.0709812426515317,2.08
1982-08-20,0,0.0703901281441279,1.6
1982-08-21,0,0.0698039362944265,3.36
1982-08-22,0,0.0692226261077327,2.24
1982-08-23,0,0.0686461569307453,2.88
1982-08-24,0.02,0.0680744884487142,3.04
1982-08-25,0.05,0.0675075806826206,3.68
1982-08-26,0,0.0669453939863813,3.36
1982-08-27,0,0.0663878890440758,4.8
1982-08-28,0,0.0658350268671973,3.2
1982-08-29,0,0.0652867687919257,4.8
1982-08-30,0,0.0647430764764237,2.72
1982-08-31,0.99,0.0642039118981555,3.84
1982-09-01,2.23,0.0636692373512277,1.76
1982-09-02,0.05,0.0631390154437527,4.48
1982-09-03,17.37,0.062613209095233,6.4
1982-09-04,4.12,0.0620917815339686,4.16
1982-09-05,0,0.0615746962944855,2.72
1982-09-06,0,0.0610619172149851,3.52
1982-09-07,2.45,0.0605534084348153,3.2
1982-09-08,0,0.060049134391963,5.76
1982-09-09,2.6,0.0595490598205669,5.44
1982-09-10,1.91,0.0590531497484511,2.24
1982-09-11,0.48,0.0585613694946794,4.32
1982-09-12,0,0.0580736846671302,2.88
1982-09-13,0,0.057590061160091,2.24
1982-09-14,0,0.0571104651518734,3.2
1982-09-15,0.05,0.0566348631024477,2.96
1982-09-16,0.89,0.0561632217510975,4.8
1982-09-17,0,0.0556955081140936,2.24
1982-09-18,30.36,0.055231689482387,4.64
1982-09-19,0,0.054771733419322,3.2
1982-09-20,3.34,0.0543156077583673,4.32
1982-09-21,0.04,0.0538632806008668,2.88
1982-09-22,0.86,0.0534147203138084,1.92
1982-09-23,0.01,0.0529698955276122,1.12
1982-09-24,0.04,0.0525287751339365,3.2
1982-09-25,0.04,0.0520913282835022,4.8
1982-09-26,11.81,0.0516575243839357,7.04
1982-09-27,19.93,0.051227333097629,3.68
1982-09-28,9.72,0.0508007243396185,3.36
1982-09-29,0.1,0.0503776682754807,1.6
1982-09-30,5.27,0.0499581353192459,4.16
1982-10-01,0.03,0.0495420961313294,0.96
1982-10-02,0.04,0.0491295216164792,3.2
1982-10-03,0.05,0.0487203829217415,4.96
1982-10-04,0,0.0483146514344429,4.64
1982-10-05,0.93,0.0479122987801894,8.32
1982-10-06,0,0.047513296820882,3.2
1982-10-07,0,0.047117617652749,3.2
1982-10-08,0,0.0467252336043944,5.6
1982-10-09,0.04,0.0463361172348631,7.36
1982-10-10,0.12,0.0459502413317212,5.28
1982-10-11,0,0.0455675789091537,3.2
1982-10-12,0,0.0451881032060768,3.68
1982-10-13,0,0.0448117876842662,2.4
1982-10-14,0,0.044438606026502,6.4
1982-10-15,0,0.0440685321347271,6.72
1982-10-16,0,0.0437015401282232,3.36
1982-10-17,3.49,0.0433376043418,6.88
1982-10-18,0,0.0429766993240008,5.28
1982-10-19,0,0.0426187998353223,3.2
1982-10-20,0.76,0.0422638808464497,8.16
1982-10-21,3.9,0.0419119175365064,8.16
1982-10-22,1.39,0.0415628852913179,3.04
1982-10-23,0.04,0.0412167597016903,4.8
1982-10-24,0,0.040873516561704,5.6
1982-10-25,0.43,0.04053313186702,2.88
1982-10-26,0,0.0401955818132018,4.8
1982-10-27,0,0.0398608427940504,6.72
1982-10-28,0.73,0.0395288913999535,6.08
1982-10-29,0,0.0391997044162484,8.64
1982-10-30,0,0.0388732588215983,7.36
1982-10-31,14.35,0.0385495317863825,8
1982-11-01,0,0.0382285006711001,6.56
1982-11-02,0,0.0379101430247861,5.12
1982-11-03,0.05,0.0375944365834419,4.64
1982-11-04,0,0.037281359268478,5.44
1982-11-05,0,0.03697088918517,8
1982-11-06,0,0.0366630046211273,9.6
1982-11-07,0.45,0.0363576840447751,9.6
1982-11-08,0.28,0.0360549061038482,14.24
1982-11-09,0,0.0357546496238976,8.8
1982-11-10,0,0.0354568936068103,11.2
1982-11-11,0,0.0351616172293404,9.6
1982-11-12,0,0.0348687998416528,4.8
1982-11-13,0,0.0345784209658793,8.32
1982-11-14,0,0.0342904602946863,8
1982-11-15,0,0.0340048976898549,8.16
1982-11-16,0.43,0.0337217131808722,10.56
1982-11-17,0.98,0.033440886963535,11.04
1982-11-18,4.18,0.0331623993985646,12.32
1982-11-19,0,0.0328862310102336,7.84
1982-11-20,0,0.0326123624850034,8.16
1982-11-21,0,0.0323407746701741,7.84
1982-11-22,0,0.0320714485725448,7.36
1982-11-23,0,0.0318043653570852,9.6
1982-11-24,0,0.0315395063456188,8.8
1982-11-25,0.07,0.0312768530155162,10.88
1982-11-26,0.43,0.0310163869983999,13.76
1982-11-27,0,0.03075809007886,10.4
1982-11-28,0,0.03050194419318,7.52
1982-11-29,0,0.0302479314280735,4.48
1982-11-30,0,0.0299960340194318,9.76
1982-12-01,0,0.0297462343510812,9.6
1982-12-02,0,0.0294985149535514,8.64
1982-12-03,0,0.0292528585028533,4.64
1982-12-04,0,0.0290092478192681,9.6
1982-12-05,0,0.0287676658661453,8
1982-12-06,0,0.0285280957487115,9.6
1982-12-07,0,0.028290520712889,6.4
1982-12-08,1.06,0.0280549241441237,8.32
1982-12-09,6.22,0.0278212895662238,4.48
1982-12-10,1.64,0.0275896006402069,1.12
1982-12-11,0,0.0273598411631579,6.08
1982-12-12,0,0.0271319950670956,5.44
1982-12-13,0.07,0.0269060464178488,6.4
1982-12-14,0,0.0266819794139426,5.76
1982-12-15,0,0.0264597783854926,9.6
1982-12-16,0,0.0262394277931095,9.76
1982-12-17,0,0.0260209122268122,9.92
1982-12-18,0,0.0258042164049504,9.92
1982-12-19,0,0.0255893251731353,7.36
1982-12-20,0,0.0253762235031804,7.04
1982-12-21,0,0.0251648964920503,9.6
1982-12-22,0,0.0249553293608183,7.84
1982-12-23,0,0.024747507453633,7.52
1982-12-24,1.12,0.0245414162366936,8.32
1982-12-25,0.47,0.024337041297233,9.12
1982-12-26,12.9,0.0241343683425103,6.88
1982-12-27,0.48,0.0239333831988108,4
1982-12-28,0.68,0.0237340718104554,6.88
1982-12-29,0.77,0.023536420238817,3.04
1982-12-30,0,0.023340414661346,2.08
1982-12-31,7.88,0.0231460413706039,6.4
1983-01-01,0.47,0.0229532867733042,6.72
1983-01-02,9.67,0.0227621373893619,7.04
1983-01-03,7.07,0.022572579850951,2.24
1983-01-04,0.47,0.0223846009015695,7.2
1983-01-05,0,0.0221981873951123,9.12
1983-01-06,0.43,0.0220133262949519,11.36
1983-01-07,0,0.0218300046730265,6.56
1983-01-08,0,0.0216482097089362,6.56
1983-01-09,0.07,0.0214679286890463,18.08
1983-01-10,0,0.021289149005598,16.16
1983-01-11,0,0.021111858155827,13.6
1983-01-12,1.16,0.0209360437410889,7.52
1983-01-13,0.43,0.0207616934659923,7.68
1983-01-14,0,0.0205887951375386,8
1983-01-15,0,0.0204173366642696,6.24
1983-01-16,0,0.020247306055422,6.4
1983-01-17,0,0.0200786914200886,10.56
1983-01-18,0,0.0199114809663865,9.6
1983-01-19,0,0.0197456630006331,7.2
1983-01-20,0,0.0195812259265278,6.08
1983-01-21,0,0.019418158244341,7.84
1983-01-22,0,0.0192564485501103,8.64
1983-01-23,0,0.0190960855348427,9.6
1983-01-24,2.2,0.0189370579837235,10.56
1983-01-25,0.47,0.0187793547753325,7.52
1983-01-26,0,0.0186229648808659,5.12
1983-01-27,6.64,0.0184678773633651,6.08
1983-01-28,0.43,0.0183140813769517,7.68
1983-01-29,0,0.0181615661660693,7.52
1983-01-30,0,0.0180103210647312,9.28
1983-01-31,0.04,0.0178603354957743,9.6
1983-02-01,0,0.0177115989701194,9.44
1983-02-02,0,0.0175641010860382,12
1983-02-03,0.86,0.0174178315284252,7.2
1983-02-04,0.43,0.0172727800680765,6.4
1983-02-05,0,0.0171289365609748,9.12
1983-02-06,5.78,0.0169862909475795,4.16
1983-02-07,0.73,0.0168448332521234,9.28
1983-02-08,0,0.0167045535819151,9.44
1983-02-09,0.07,0.0165654421266473,9.6
1983-02-10,0,0.0164274891577103,12.8
1983-02-11,0.09,0.0162906850275119,6.56
1983-02-12,4.71,0.0161550201688029,6.56
1983-02-13,9.36,0.0160204850940077,2.72
1983-02-14,0.77,0.0158870703945609,5.28
1983-02-15,0.47,0.0157547667402494,6.4
1983-02-16,0.04,0.0156235648785598,8.64
1983-02-17,0,0.0154934556340313,12.64
1983-02-18,0,0.0153644299076144,6.4
1983-02-19,0,0.0152364786760339,5.92
1983-02-20,0,0.0151095929911584,5.92
1983-02-21,0.05,0.0149837639793744,5.28
1983-02-22,0.08,0.0148589828409657,2.72
1983-02-23,15.28,0.0147352408494979,3.68
1983-02-24,1.51,0.0146125293512083,5.12
1983-02-25,0,0.0144908397644006,4.48
1983-02-26,0.43,0.0143701635788448,6.4
1983-02-27,0,0.0142504923551819,4.8
1983-02-28,0,0.014131817724334,6.4
1983-03-01,0,0.0140141313869188,8.16
1983-03-02,0,0.0138974251126691,7.36
1983-03-03,0,0.0137816907398576,6.08
1983-03-04,0,0.0136669201747257,6.4
1983-03-05,0,0.0135531053909177,8.48
1983-03-06,0,0.0134402384289194,9.28
1983-03-07,0,0.0133283113955015,9.28
1983-03-08,0,0.0132173164631677,8.96
1983-03-09,0,0.013107245869607,12.64
1983-03-10,0,0.0129980919171513,11.2
1983-03-11,0,0.0128898469722366,9.28
1983-03-12,0,0.0127825034648693,5.28
1983-03-13,0,0.012676053888097,8.48
1983-03-14,0.43,0.0125704907974835,8.64
1983-03-15,5.17,0.0124658068105877,3.84
1983-03-16,0.05,0.012361994606448,2.88
1983-03-17,0,0.0122590469250698,3.36
1983-03-18,0,0.012156956566918,2.72
1983-03-19,0,0.0120557163924136,4
1983-03-20,0,0.0119553193214341,5.12
1983-03-21,41.82,0.0118557583328185,4.48
1983-03-22,93.49,0.0117570264638767,3.68
1983-03-23,7.79,0.0116591168099017,5.76
1983-03-24,1.55,0.0115620225236875,2.4
1983-03-25,0.48,0.0114657368150498,4.16
1983-03-26,0,0.0113702529503516,3.2
1983-03-27,0,0.0112755642520317,3.2
1983-03-28,0.05,0.0111816640981381,3.2
1983-03-29,0,0.0110885459218648,6.08
1983-03-30,0,0.0109962032110925,5.12
1983-03-31,0,0.0109046295079334,3.68
1983-04-01,0,0.0108138184082792,3.2
1983-04-02,1.22,0.0107237635613537,2.24
1983-04-03,0,0.0106344586692683,0.96
1983-04-04,2.52,0.0105458974865816,1.76
1983-04-05,28.41,0.0104580738198629,2.72
1983-04-06,2.75,0.0103709815272586,6.56
1983-04-07,0,0.0102846145180633,1.76
1983-04-08,0,0.0101989667522933,3.2
1983-04-09,0,0.0101140322402645,2.56
1983-04-10,0.1,0.0100298050421733,2.56
1983-04-11,23.49,0.00994627926768145,1.92
1983-04-12,6.19,0.00986344907550406,2.24
1983-04-13,3.05,0.00978130867300094,3.84
1983-04-14,0.43,0.0096998523157716,1.92
1983-04-15,0,0.00961907430725356,3.2
1983-04-16,0,0.00953896899832389,3.2
1983-04-17,0,0.00945953078690421,4
1983-04-18,0,0.00938075411756886,3.68
1983-04-19,0,0.00930263348115643,2.24
1983-04-20,0,0.00922516341438446,1.44
1983-04-21,0,0.00914833849946737,4.16
1983-04-22,0,0.00907215336373758,2.56
1983-04-23,3.18,0.00899660267926979,3.04
1983-04-24,4.76,0.00892168116250836,3.36
1983-04-25,5.58,0.0088473835738978,2.72
1983-04-26,0.48,0.00877370471751638,2.72
1983-04-27,1,0.00870063944071273,1.28
1983-04-28,0.05,0.00862818263374552,0.8
1983-04-29,0,0.00855632922942609,1.6
1983-04-30,20.34,0.0136231534763849,3.2
1983-05-01,2.5,0.0190838237490844,1.12
1983-05-02,13.6,0.268584392161007,0.64
1983-05-03,56.41,3.97112553724134,1.28
1983-05-04,0.61,2.80682743251305,3.04
1983-05-05,2.44,2.17315015733202,1.76
1983-05-06,0.14,1.54684507946711,3.2
1983-05-07,0,1.10986742448346,1.6
1983-05-08,0,0.812972356422356,0.8
1983-05-09,0,0.611095588180698,3.52
1983-05-10,0,0.473671242250043,1.28
1983-05-11,0,0.379967306145218,1.92
1983-05-12,0,0.31592180260047,0.8
1983-05-13,0,0.271996852516448,1.76
1983-05-14,0,0.241723146021093,0.64
1983-05-15,27.16,2.22956363145211,3.84
1983-05-16,6.46,2.12682315487286,3.2
1983-05-17,0,1.53314731762551,3.2
1983-05-18,0.14,1.14015586584671,1.6
1983-05-19,0,0.862559963945134,1.44
1983-05-20,0,0.673531409259246,1.28
1983-05-21,0,0.544581790833128,1.12
1983-05-22,4.54,0.76709849463858,0.96
1983-05-23,10.12,1.36171845606389,0.16
1983-05-24,1.11,1.11147652672267,1.12
1983-05-25,3.46,1.12835595733024,0.32
1983-05-26,7.66,1.50531434397255,0.32
1983-05-27,4.73,1.54424453757362,0.48
1983-05-28,26.12,3.65171926956568,2.4
1983-05-29,2.73,2.89461707368546,3.36
1983-05-30,16.81,3.7583384659808,3.36
1983-05-31,1.35,2.8527181337352,1.44
1983-06-01,0,2.10855814587731,1.76
1983-06-02,0,1.60236926357022,1.28
1983-06-03,0.05,1.26208888196295,1.44
1983-06-04,0.14,1.03769314574531,0.8
1983-06-05,0,0.871995532948265,0.64
1983-06-06,0,0.758207114299927,0.64
1983-06-07,0,0.679638908617978,0.48
1983-06-08,4.62,1.01867298310251,3.52
1983-06-09,0.34,0.886671362291004,1.76
1983-06-10,0.91,0.840468753788656,1.28
1983-06-11,2.81,0.957894705336385,1.12
1983-06-12,1.64,0.94728259054957,1.44
1983-06-13,0.12,0.82046548057135,0.32
1983-06-14,0.01,0.724665555852612,1.76
1983-06-15,0.32,0.681283589089876,0.64
1983-06-16,0.2,0.641744610773148,0.8
1983-06-17,0,0.599065744180608,0.8
1983-06-18,0,0.568753875924389,0.8
1983-06-19,10.31,1.31702985096258,0
1983-06-20,7.95,1.71943454653923,0.8
1983-06-21,4.85,1.76108742491632,0
1983-06-22,0.55,1.42502306180773,0
1983-06-23,0.14,1.16025422261169,0.32
1983-06-24,0.14,0.979270586448449,0.8
1983-06-25,0,0.842915167233061,1.44
1983-06-26,1.28,0.857242180009026,1.76
1983-06-27,0.71,0.817298116268545,2.72
1983-06-28,0.52,0.771869206184681,1.28
1983-06-29,4.96,1.09142322923323,0.32
1983-06-30,22.74,2.93457218858602,2.72
1983-07-01,7.81,2.92555805389016,0.96
1983-07-02,2.42,2.42750683976248,1.6
1983-07-03,0.1,1.87136128732896,1.6
1983-07-04,0.14,1.49584181615564,0.32
1983-07-05,1.56,1.36778281135996,1.12
1983-07-06,20.31,3.0646720579691,0.64
1983-07-07,6.97,3.01459381703551,2.24
1983-07-08,1.65,2.45212076147519,0.8
1983-07-09,0.43,1.95029969436824,2.56
1983-07-10,0,1.56645172152607,1.28
1983-07-11,0.29,1.33069770701119,1.6
1983-07-12,0,1.14251933650264,1.6
1983-07-13,0,1.01288502533474,0.16
1983-07-14,0,0.92297614870895,0.48
1983-07-15,0.14,0.872051841365713,1.12
1983-07-16,0,0.823704895219666,0.96
1983-07-17,0.14,0.800555946857388,0.96
1983-07-18,0,0.77151919864084,1.12
1983-07-19,0,0.7499212896624,1.12
1983-07-20,0.08,0.739602529089736,0.48
1983-07-21,0.22,0.741560778641963,0.64
1983-07-22,0,0.724305315667259,1.28
1983-07-23,0,0.710758274624926,1.6
1983-07-24,0,0.699741901462097,0.64
1983-07-25,0,0.690457230800916,1.44
1983-07-26,0,0.682362220066054,1.12
1983-07-27,0,0.675089091271342,0.48
1983-07-28,22.22,2.36758779439162,1.92
1983-07-29,3.91,2.16687865092161,0.96
1983-07-30,9.61,2.54412989655936,2.08
1983-07-31,2.46,2.18658469792921,1.12
1983-08-01,0.4,1.76331020513231,0.64
1983-08-02,1.55,1.57442755220363,1.28
1983-08-03,0.62,1.36455121874336,2.4
1983-08-04,0.34,1.19576076028153,1.6
1983-08-05,0.02,1.05330259428773,1.28
1983-08-06,0.14,0.963993902236566,1.6
1983-08-07,0.14,0.901243991733022,1.76
1983-08-08,0,0.84629824089192,3.2
1983-08-09,7.28,1.32646515850517,2.88
1983-08-10,0.05,1.14149141683064,1.44
1983-08-11,0,1.01057537086331,0.96
1983-08-12,0,0.919810557512028,1.28
1983-08-13,0,0.856295589617615,1.6
1983-08-14,0,0.811279681497614,1.44
1983-08-15,0,0.778827285216127,1.76
1983-08-16,0.14,0.762900368897608,1.6
1983-08-17,5.84,1.08313593688259,0
1983-08-18,7.37,1.44961689249777,0.64
1983-08-19,0.03,1.2178274021345,1.92
1983-08-20,0.26,1.07384232746799,1.44
1983-08-21,0,0.957286663896369,1.76
1983-08-22,0.08,0.881229875913301,1.12
1983-08-23,0.7,0.864935899476416,1.92
1983-08-24,0,0.810565536070999,0.8
1983-08-25,0.14,0.779697677826906,2.08
1983-08-26,31.7,2.99109266922121,3.2
1983-08-27,39.65,5.95510724606633,1.6
1983-08-28,2.14,4.55211550703253,3.2
1983-08-29,0.14,3.39943128308653,1.76
1983-08-30,0.05,2.60653243327799,2.24
1983-08-31,2.86,2.32048429166958,2.08
1983-09-01,0.04,1.87229810226527,3.04
1983-09-02,0.14,1.57404374575226,3.2
1983-09-03,3.65,1.64929923694153,3.04
1983-09-04,7.71,2.02582092194355,2.4
1983-09-05,0.85,1.73944205878301,1.6
1983-09-06,22.46,3.40397937239954,3.04
1983-09-07,5.26,3.10282110375059,3.36
1983-09-08,0.05,2.43310970312253,2.72
1983-09-09,12.97,3.09680543969145,2.24
1983-09-10,7.75,3.13198585044189,1.28
1983-09-11,1.67,2.61720034510076,3.36
