"Index","P","Q","E"
1975-05-29,0,0.516030408163265,0.8
1975-05-30,0,0.504969387755102,1.76
1975-05-31,0.04,0.505123673469388,1.12
1975-06-01,0,0.502212244897959,2.4
1975-06-02,0,0.503438775510204,1.92
1975-06-03,0.13,0.494018775510204,1.44
1975-06-04,0.04,0.483165714285714,2.56
1975-06-05,0,0.471247959183674,2.4
1975-06-06,0.4,0.465548775510204,1.28
1975-06-07,0,0.458065714285714,1.76
1975-06-08,0,0.45625612244898,0.16
1975-06-09,0.04,0.446735102040816,1.92
1975-06-10,0,0.436499387755102,0.16
1975-06-11,0,0.436303469387755,0.8
1975-06-12,0.26,0.436430204081633,2.72
1975-06-13,2.93,0.436557142857143,2.72
1975-06-14,5.68,0.442723469387755,0.8
1975-06-15,1.31,0.526895714285714,0.8
1975-06-16,1.7,0.663504897959184,0.64
1975-06-17,0.13,0.525466734693878,1.28
1975-06-18,0.23,0.49757693877551,0.64
1975-06-19,0.26,0.479064285714286,1.76
1975-06-20,2.22,0.473135918367347,1.28
1975-06-21,47.12,0.493383265306122,0.4
1975-06-22,78.36,21.3283469387755,1.2
1975-06-23,30,39.6521020408163,0.32
1975-06-24,11.09,29.2057142857143,0.8
1975-06-25,19.54,18.7321673469388,1.28
1975-06-26,26.54,31.600387755102,3.04
1975-06-27,10.43,17.8320142857143,0.32
1975-06-28,2.62,9.68439591836735,0.96
1975-06-29,1.74,7.47663673469388,1.76
1975-06-30,0,6.5145387755102,0.8
1975-07-01,0.07,5.2317612244898,2.4
1975-07-02,0.09,4.51901428571429,0.96
1975-07-03,3.09,3.92227959183673,0.8
1975-07-04,10.35,4.13897755102041,0.64
1975-07-05,3.02,6.70014489795918,1.12
1975-07-06,1.25,5.1208693877551,1.59733333333333
1975-07-07,1.06,3.95404897959184,1.68
1975-07-08,0.92,3.6333693877551,0.96
1975-07-09,0.08,3.18059795918367,0.96
1975-07-10,0.04,2.88316530612245,0.96
1975-07-11,0,2.57562653061225,1.44
1975-07-12,0.04,2.40631632653061,1.92
1975-07-13,26.27,2.27912857142857,0.96
1975-07-14,13,12.3767142857143,1.44
1975-07-15,0.12,8.43897346938776,1.6
1975-07-16,0,4.7472387755102,0.64
1975-07-17,0,3.69343469387755,2.24
1975-07-18,0.04,3.185,0.48
1975-07-19,0,2.90106734693878,0.64
1975-07-20,3.44,2.66184081632653,1.76
1975-07-21,0.07,2.79372857142857,0.96
1975-07-22,0.04,2.24604081632653,1.44
1975-07-23,0.04,2.02343734693878,1.28
1975-07-24,0,1.84610979591837,1.92
1975-07-25,0,1.70637040816327,3.2
1975-07-26,0,1.5796493877551,2.72
1975-07-27,0,1.43457918367347,1.92
1975-07-28,0,1.32278,2.4
1975-07-29,0.07,1.24826326530612,4.64
1975-07-30,0,1.1796087755102,0.8
1975-07-31,0,1.13217489795918,3.04
1975-08-01,3.7,1.10926,1.92
1975-08-02,0.37,1.35049,0.32
1975-08-03,1.48,1.11888612244898,0.16
1975-08-04,3.77,1.18796775510204,2.56
1975-08-05,1.42,1.38656897959184,2.08
1975-08-06,0,1.14328714285714,3.2
1975-08-07,0.14,0.957392244897959,2.08
1975-08-08,0.07,0.885631632653061,1.28
1975-08-09,0.03,0.835200408163265,0.96
1975-08-10,0,0.806734693877551,1.92
1975-08-11,5.08,0.78264612244898,1.6
1975-08-12,7.93,0.981725918367347,1.76
1975-08-13,3.9,1.66096081632653,1.28
1975-08-14,0.42,1.87280979591837,3.04
1975-08-15,0,1.23906612244898,1.76
1975-08-16,0,0.959627346938776,0.96
1975-08-17,0,0.854766530612245,1.44
1975-08-18,0,0.801374897959184,2.24
1975-08-19,0.24,0.756013673469388,2.56
1975-08-20,0,0.715220612244898,2.08
1975-08-21,0.72,0.698977959183673,3.52
1975-08-22,0,0.695685714285714,2.4
1975-08-23,0.47,0.662490204081633,2.08
1975-08-24,0.16,0.751072448979592,1.76
1975-08-25,0,0.648799591836735,1.76
1975-08-26,0.99,0.589967346938776,0.8
1975-08-27,10.91,0.617004897959184,1.92
1975-08-28,0.16,1.56702714285714,3.2
1975-08-29,0.32,0.993372244897959,2.72
1975-08-30,0.85,0.677832653061225,5.12
1975-08-31,0,0.597770612244898,1.92
1975-09-01,0,0.557817755102041,0.32
1975-09-02,0,0.541369183673469,1.76
1975-09-03,6.78,0.539958775510204,1.6
1975-09-04,2.48,0.702241428571429,3.2
1975-09-05,1.65,0.753549387755102,1.76
1975-09-06,4.37,1.02218918367347,0.96
1975-09-07,0.82,1.11072244897959,1.44
1975-09-08,1.29,0.804601428571429,2.56
1975-09-09,0,0.690218979591837,2.88
1975-09-10,0,0.604164285714286,2.24
1975-09-11,1.28,0.543266734693878,4.32
1975-09-12,0.12,0.505649795918367,2.88
1975-09-13,0.04,0.469824285714286,3.36
1975-09-14,6.81,0.552078367346939,2.56
1975-09-15,14.53,1.15277530612245,0.56
1975-09-16,0.04,1.47400469387755,0.64
1975-09-17,3.35,1.00561183673469,0.64
1975-09-18,0.59,0.909492448979592,3.2
1975-09-19,3.74,0.826408163265306,4.64
1975-09-20,0.07,0.779617755102041,3.2
1975-09-21,0,0.682959591836735,3.2
1975-09-22,0.81,0.595825306122449,0.96
1975-09-23,0.12,0.537253265306122,4.8
1975-09-24,1.08,0.491761224489796,1.76
1975-09-25,0.22,0.475001632653061,4.96
1975-09-26,0.04,0.443318979591837,2.4
1975-09-27,0,0.433321020408163,2.4
1975-09-28,1.06,0.426932857142857,4
1975-09-29,10.79,0.488980408163265,2.72
1975-09-30,24.31,4.08188367346939,3.2
1975-10-01,4.8,5.90903265306122,2.24
1975-10-02,0.77,3.31840612244898,2.4
1975-10-03,1.14,2.01485326530612,4.96
1975-10-04,1.64,1.40798081632653,3.04
1975-10-05,0.95,1.2202087755102,2.56
1975-10-06,0.07,1.02119816326531,3.2
1975-10-07,0.04,0.871037959183674,2.88
1975-10-08,0.92,0.774826326530612,2.88
1975-10-09,7,0.731889183673469,2.08
1975-10-10,5.41,1.00982571428571,1.92
1975-10-11,0.37,1.83441836734694,2.88
1975-10-12,3.11,1.16372775510204,2.56
1975-10-13,0.62,1.03783591836735,3.52
1975-10-14,0,0.840868163265306,4.48
1975-10-15,0.16,0.683057142857143,3.2
1975-10-16,0,0.614179183673469,3.52
1975-10-17,0,0.573510204081633,4.16
1975-10-18,0.13,0.542372857142857,3.2
1975-10-19,0.12,0.526048775510204,4.16
1975-10-20,5.13,0.497355102040816,2.88
1975-10-21,15.38,0.604865714285714,2.72
1975-10-22,15.42,2.03793816326531,3.84
1975-10-23,0.61,4.59021632653061,3.2
1975-10-24,36.48,2.18647551020408,2.24
1975-10-25,11.59,10.4004489795918,3.04
1975-10-26,1.85,8.62015306122449,2.08
1975-10-27,0.24,4.60957551020408,3.2
1975-10-28,0.21,3.28838163265306,3.2
1975-10-29,0.07,2.57528571428571,2.88
1975-10-30,1.9,2.09755510204082,5.76
1975-10-31,4.94,1.77192979591837,4.16
1975-11-01,1.03,1.95547979591837,3.52
1975-11-02,10.67,1.82856775510204,5.28
1975-11-03,1.7,2.84486326530612,2.72
1975-11-04,2.08,1.81665489795918,2.24
1975-11-05,0.8,1.78182040816327,4.96
1975-11-06,0.39,1.35134612244898,6.08
1975-11-07,0.56,1.11666755102041,5.6
1975-11-08,2.03,1.02764326530612,5.92
1975-11-09,0.04,1.04396020408163,3.2
1975-11-10,0.14,0.948952857142857,3.52
1975-11-11,0.09,0.841777551020408,4
1975-11-12,0.09,0.786568163265306,3.84
1975-11-13,0,0.737228367346939,5.76
1975-11-14,0,0.697734489795918,5.76
1975-11-15,0,0.633112448979592,3.84
1975-11-16,4.44,0.714558163265306,3.84
1975-11-17,4.27,0.79375693877551,3.84
1975-11-18,0.13,0.737723673469388,2.72
1975-11-19,0.07,0.692571836734694,4.64
1975-11-20,0,0.595317755102041,5.44
1975-11-21,0.16,0.519713469387755,8.96
1975-11-22,0,0.471657551020408,6.88
1975-11-23,0,0.449279591836735,6.4
1975-11-24,0,0.451715714285714,3.68
1975-11-25,0,0.435345102040816,6.08
1975-11-26,0,0.399380408163265,12
1975-11-27,0,0.365009387755102,6.88
1975-11-28,0,0.346497346938776,4.96
1975-11-29,0,0.342449387755102,6.24
1975-11-30,0,0.329703265306122,6.4
1975-12-01,0,0.31976387755102,6.4
1975-12-02,0,0.314997755102041,5.6
1975-12-03,0,0.309458775510204,4.16
1975-12-04,4.53,0.299322244897959,12.16
1975-12-05,1.55,0.279517551020408,6.4
1975-12-06,2.5,0.280873673469388,2.88
1975-12-07,0.79,0.293445510204082,2.72
1975-12-08,0.04,0.332867551020408,4.48
1975-12-09,3.42,0.299715306122449,6.4
1975-12-10,0.07,0.282449795918367,7.52
1975-12-11,0.21,0.266717551020408,6.72
1975-12-12,0.05,0.257007551020408,9.6
1975-12-13,0,0.236871224489796,9.6
1975-12-14,0.7,0.215767346938776,9.28
1975-12-15,0.64,0.210924693877551,3.84
1975-12-16,11.65,0.23578,5.44
1975-12-17,0.12,0.358089795918367,7.84
1975-12-18,0.01,0.267310816326531,6.24
1975-12-19,3.25,0.232372244897959,6.88
1975-12-20,2.3,0.217644693877551,4.16
1975-12-21,0.04,0.233469795918367,4.32
1975-12-22,0.04,0.233795918367347,5.12
1975-12-23,0,0.20964306122449,6.56
1975-12-24,0.34,0.194139979591837,6.24
1975-12-25,0.63,0.184996530612245,5.6
1975-12-26,0,0.192511102040816,5.76
1975-12-27,0,0.200099693877551,5.6
1975-12-28,0.13,0.19040693877551,4.8
1975-12-29,1.88,0.179928142857143,5.92
1975-12-30,18.64,0.223935510204082,0.96
1975-12-31,0.62,0.421367346938776,5.36
1976-01-01,0,0.283459795918367,6.4
1976-01-02,0.28,0.229061224489796,5.6
1976-01-03,0.07,0.209217551020408,8
1976-01-04,0.16,0.19460793877551,9.76
1976-01-05,0.08,0.178017918367347,8.96
1976-01-06,11.17,0.163310163265306,6.4
1976-01-07,13.82,0.223215306122449,1.28
1976-01-08,0.68,0.526908979591837,4.8
1976-01-09,4.55,0.365830816326531,6.4
1976-01-10,10.37,0.284177142857143,2.08
1976-01-11,0.31,0.384173673469388,4.8
1976-01-12,0,0.267298163265306,4.16
1976-01-13,2.57,0.223482857142857,3.36
1976-01-14,5.52,0.214336734693878,0
1976-01-15,9.05,0.307866326530612,2.08
1976-01-16,0.14,0.410498571428571,7.68
1976-01-17,0.61,0.334118163265306,6.4
1976-01-18,0,0.229401632653061,6.4
1976-01-19,0,0.193293755102041,4.8
1976-01-20,0,0.177284,6.24
1976-01-21,2.73,0.167874571428571,5.44
1976-01-22,39.9,0.174781897959184,2.08
1976-01-23,5.23,0.76935,1.6
1976-01-24,1.16,0.77126693877551,2.4
1976-01-25,3.51,0.458458775510204,4.16
1976-01-26,0.18,0.374680204081633,6.08
1976-01-27,0,0.275622653061225,4.48
1976-01-28,0.19,0.232790612244898,5.92
1976-01-29,0,0.212078979591837,3.68
1976-01-30,0,0.198434836734694,8.32
1976-01-31,0,0.184784387755102,6.72
1976-02-01,1.68,0.181569428571429,5.92
1976-02-02,3.04,0.189699530612245,3.04
1976-02-03,0.19,0.198985346938776,5.28
1976-02-04,0.28,0.201329142857143,2.4
1976-02-05,0.16,0.196149428571429,7.2
1976-02-06,4.09,0.184002,5.12
1976-02-07,0.18,0.177608040816327,6.08
1976-02-08,0.07,0.17676187755102,6.08
1976-02-09,0,0.17041087755102,3.68
1976-02-10,12.89,0.185824673469388,4
1976-02-11,1.18,0.24124306122449,1.92
1976-02-12,0.08,0.224741224489796,4.48
1976-02-13,4.83,0.211677142857143,3.36
1976-02-14,3.33,0.210677959183673,3.52
1976-02-15,0.53,0.283477142857143,3.36
1976-02-16,11.5,0.24346612244898,4.64
1976-02-17,0.25,0.21831387755102,2.4
1976-02-18,6.44,0.258702448979592,3.04
1976-02-19,6.94,0.225470816326531,7.2
1976-02-20,6.16,0.286530408163265,3.68
1976-02-21,0.92,0.323222448979592,4.96
1976-02-22,0,0.271650408163265,6.24
1976-02-23,3.09,0.235635714285714,3.04
1976-02-24,20.94,0.224626734693878,4.16
1976-02-25,4.34,0.333868571428571,0.48
1976-02-26,2.18,0.575705102040816,3.2
1976-02-27,1.62,0.430416734693878,4.48
1976-02-28,20.53,0.448757142857143,7.68
1976-02-29,0.08,0.58648693877551,2.72
1976-03-01,11.59,0.445652448979592,4.8
1976-03-02,1.67,0.409991632653061,3.52
1976-03-03,5.43,0.350824693877551,2.08
1976-03-04,3.58,0.358834897959184,4.96
1976-03-05,47.9,0.425480612244898,1.76
1976-03-06,1.01,3.89888979591837,3.2
1976-03-07,0.22,2.98391224489796,4.32
1976-03-08,0.37,1.56890224489796,3.68
1976-03-09,0,1.10389448979592,5.44
1976-03-10,0.21,0.883858775510204,3.84
1976-03-11,0.18,0.752672448979592,5.44
1976-03-12,0.1,0.638538367346939,3.2
1976-03-13,2.63,0.577363673469388,3.68
1976-03-14,2.51,0.549351632653061,4
1976-03-15,0.19,0.555334897959184,3.36
1976-03-16,0,0.511241020408163,3.68
1976-03-17,0,0.464187142857143,2.88
1976-03-18,0,0.426605714285714,3.52
1976-03-19,0,0.391767142857143,5.76
1976-03-20,0.17,0.367615714285714,2.08
1976-03-21,0,0.35370306122449,3.2
1976-03-22,0,0.334582448979592,8.32
1976-03-23,1.03,0.321734489795918,3.2
1976-03-24,0.62,0.311949183673469,0.96
1976-03-25,0.15,0.31365693877551,4.64
1976-03-26,1.39,0.307291020408163,2.24
1976-03-27,8.97,0.311502448979592,2.4
1976-03-28,57.27,0.367990612244898,2.4
1976-03-29,0.34,2.84530816326531,3.2
1976-03-30,0,1.80543693877551,5.44
1976-03-31,0,0.749684489795918,3.52
1976-04-01,0,0.54986612244898,3.36
1976-04-02,0.09,0.49335612244898,3.2
1976-04-03,0.01,0.453221836734694,1.28
1976-04-04,0,0.427175306122449,1.6
1976-04-05,11.72,0.406692040816327,0.16
1976-04-06,4.1,0.46459612244898,4.32
1976-04-07,0.16,0.592784489795918,1.6
1976-04-08,0.1,0.460578367346939,3.52
1976-04-09,0,0.393770816326531,4.32
1976-04-10,1.44,0.377798571428571,3.2
1976-04-11,4.34,0.374267755102041,2.24
1976-04-12,6.76,0.382461428571429,0.64
1976-04-13,3.96,0.478433265306123,1.76
1976-04-14,1.17,0.625602653061225,2.56
1976-04-15,0.1,0.583896734693878,1.76
1976-04-16,0.1,0.467419795918367,4.16
1976-04-17,0,0.403288571428571,1.44
1976-04-18,0.53,0.373335102040816,1.92
1976-04-19,4.71,0.373287142857143,2.72
1976-04-20,0.08,0.375165306122449,2.88
1976-04-21,0.17,0.35166387755102,1.28
1976-04-22,0.07,0.333507551020408,2.4
1976-04-23,0,0.31758,4.32
1976-04-24,0.1,0.299388163265306,2.08
1976-04-25,0,0.29609,2.24
1976-04-26,0.08,0.294601632653061,3.52
1976-04-27,0,0.285538571428571,4.48
1976-04-28,2.71,0.272758367346939,1.52
1976-04-29,0.51,0.285259387755102,4.32
1976-04-30,0.04,0.286940612244898,2.72
1976-05-01,0.1,0.276117346938776,1.76
1976-05-02,0.1,0.262358979591837,2.4
1976-05-03,0,0.257825714285714,3.2
1976-05-04,0.44,0.252217959183674,5.6
1976-05-05,0,0.249479183673469,2.08
1976-05-06,0.1,0.242968367346939,0.64
1976-05-07,0,0.240023673469388,2.08
1976-05-08,0,0.239985918367347,1.6
1976-05-09,0.1,0.236999795918367,1.6
1976-05-10,0.1,0.233679387755102,0.8
1976-05-11,0,0.233140204081633,1.76
1976-05-12,1.55,0.232747551020408,2.24
1976-05-13,0.47,0.230282448979592,3.04
1976-05-14,0.1,0.230649387755102,1.04
1976-05-15,0.9,0.230354489795918,2.08
1976-05-16,0,0.228704285714286,1.6
1976-05-17,0.47,0.231942857142857,3.52
1976-05-18,0.08,0.231815102040816,2.08
1976-05-19,0,0.22784693877551,0.64
1976-05-20,0.14,0.219687755102041,2.08
1976-05-21,0,0.214076734693878,1.44
1976-05-22,0,0.214021836734694,1.6
1976-05-23,0,0.214068571428571,3.2
1976-05-24,0,0.214115306122449,3.2
1976-05-25,0,0.208399183673469,3.2
1976-05-26,0,0.201788020408163,0.96
1976-05-27,0,0.199736755102041,1.44
1976-05-28,0.07,0.199801285714286,0.8
1976-05-29,0.07,0.198636530612245,2.24
1976-05-30,0,0.193871979591837,0.96
1976-05-31,0,0.189544897959184,1.92
1976-06-01,0.08,0.189599551020408,2.56
1976-06-02,0.1,0.19173493877551,4.48
1976-06-03,0,0.195153326530612,1.76
1976-06-04,0,0.187029346938776,1.12
1976-06-05,0,0.183261653061224,0.96
1976-06-06,0.07,0.183304510204082,1.12
1976-06-07,0,0.185503612244898,2.56
1976-06-08,0,0.189750734693878,2.4
1976-06-09,0,0.184957224489796,1.6
1976-06-10,0.21,0.18089406122449,2.4
1976-06-11,0,0.182244326530612,1.44
1976-06-12,0.14,0.18095012244898,1.12
1976-06-13,0,0.178508469387755,0.8
1976-06-14,0.5,0.178755163265306,0.8
1976-06-15,1.47,0.181128346938776,0.8
1976-06-16,0.43,0.186066428571429,0.96
1976-06-17,1.52,0.203728816326531,0
1976-06-18,5.83,0.207671632653061,0.64
1976-06-19,0.73,0.269888775510204,1.44
1976-06-20,0.21,0.409552448979592,1.28
1976-06-21,1.36,0.262757755102041,1.44
1976-06-22,1.59,0.222605102040816,1.28
1976-06-23,4.41,0.234737959183674,0.64
1976-06-24,1.92,0.273676530612245,0.48
1976-06-25,0.41,0.305410816326531,1.28
1976-06-26,0.14,0.275579183673469,1.44
1976-06-27,1.77,0.233015714285714,1.6
1976-06-28,0.16,0.219280408163265,1.44
1976-06-29,0.63,0.22952693877551,1.92
1976-06-30,8.11,0.225008571428571,0.8
1976-07-01,1.15,0.273055918367347,0.8
1976-07-02,0.16,0.446886326530612,0.64
1976-07-03,0,0.351278979591837,0.64
1976-07-04,1.63,0.247410816326531,1.6
1976-07-05,0.08,0.227902653061225,0.32
1976-07-06,0,0.224785918367347,0.32
1976-07-07,0.07,0.210544693877551,1.76
1976-07-08,0.07,0.197432,1.28
1976-07-09,0.15,0.193360183673469,0.48
1976-07-10,0,0.190131551020408,0.8
1976-07-11,0.07,0.18297912244898,0.8
1976-07-12,0.07,0.181917816326531,0
1976-07-13,0.65,0.181344612244898,1.28
1976-07-14,0.55,0.187042959183673,0
1976-07-15,0.07,0.198617142857143,1.6
1976-07-16,0,0.202675897959184,2.56
1976-07-17,0.14,0.193848040816327,0.48
1976-07-18,0.07,0.181609795918367,0.64
1976-07-19,0,0.178788265306122,0.8
1976-07-20,0,0.17713887755102,1.76
1976-07-21,0.07,0.17605187755102,0.48
1976-07-22,0.15,0.17390206122449,0.8
1976-07-23,0,0.170461836734694,2.08
1976-07-24,0,0.168155469387755,2.4
1976-07-25,0.08,0.169082714285714,2.24
1976-07-26,0.49,0.173617795918367,1.92
1976-07-27,3.53,0.177529204081633,1.28
1976-07-28,0.1,0.183976020408163,1.44
1976-07-29,0.14,0.179567775510204,0.64
1976-07-30,2.56,0.170990081632653,1.76
1976-07-31,1.67,0.192719551020408,2.4
1976-08-01,0.15,0.20100993877551,2.72
1976-08-02,1.6,0.183649734693878,2.88
1976-08-03,0.19,0.19028206122449,3.2
1976-08-04,0.17,0.179685897959184,3.52
1976-08-05,0,0.166649285714286,2.4
1976-08-06,1.26,0.160792857142857,1.92
1976-08-07,0.42,0.167486367346939,4.8
1976-08-08,0,0.177518612244898,2.24
1976-08-09,0.28,0.165581244897959,2.4
1976-08-10,0.07,0.163249816326531,2.56
1976-08-11,0.28,0.183011897959184,2.4
1976-08-12,0,0.183073102040816,2.56
1976-08-13,0.42,0.174184673469388,2.24
1976-08-14,0.35,0.182328591836735,2.08
1976-08-15,0.29,0.172327102040816,0.8
1976-08-16,0,0.172833163265306,0.8
1976-08-17,0,0.161835142857143,4
1976-08-18,0.54,0.155609795918367,0.96
1976-08-19,0.07,0.152343918367347,1.6
1976-08-20,0,0.150830632653061,1.76
1976-08-21,0,0.147254183673469,4
1976-08-22,0,0.142439040816327,3.52
1976-08-23,4.23,0.142313530612245,1.76
1976-08-24,2.59,0.14928587755102,2.24
1976-08-25,4.62,0.194822346938776,1.28
1976-08-26,0.28,0.230758571428571,2.56
1976-08-27,0.03,0.251260408163265,1.28
1976-08-28,3.14,0.187380714285714,1.92
1976-08-29,0.48,0.177853285714286,2.4
1976-08-30,0,0.207705306122449,2.88
1976-08-31,0,0.173077816326531,4.16
1976-09-01,0.35,0.15295706122449,2.08
1976-09-02,20.4,0.156376244897959,3.52
1976-09-03,1.13,0.387612244897959,2.24
1976-09-04,0,0.482274897959184,4.16
1976-09-05,1.14,0.261387142857143,3.84
1976-09-06,1.89,0.19546912244898,2.88
1976-09-07,0.34,0.19318787755102,2.24
1976-09-08,4.02,0.204059918367347,1.92
1976-09-09,2.1,0.202128448979592,1.76
1976-09-10,0.67,0.300197755102041,3.2
1976-09-11,0.03,0.238331428571429,3.84
1976-09-12,0,0.193844857142857,4
1976-09-13,0,0.164528102040816,3.04
1976-09-14,0,0.151083428571429,2.4
1976-09-15,0,0.14300387755102,3.04
1976-09-16,0,0.137424897959184,2.72
1976-09-17,0,0.134365265306122,4.48
1976-09-18,0.07,0.134116714285714,1.44
1976-09-19,0,0.133070775510204,2.56
1976-09-20,0,0.129361387755102,3.2
1976-09-21,10.34,0.125959102040816,2.24
1976-09-22,8.95,0.156714081632653,1.92
1976-09-23,2.6,0.360879795918367,2.56
1976-09-24,0.07,0.280034081632653,3.52
1976-09-25,0,0.188860530612245,2.08
1976-09-26,0,0.15770293877551,3.2
1976-09-27,0.08,0.141375448979592,2.4
1976-09-28,0.12,0.136060693877551,3.04
1976-09-29,0,0.133622224489796,3.04
1976-09-30,0,0.129682979591837,5.28
1976-10-01,0,0.124053224489796,2.56
1976-10-02,0.15,0.118883714285714,2.4
1976-10-03,7.07,0.11452893877551,4.48
1976-10-04,2.11,0.124016795918367,2.24
1976-10-05,9.98,0.180122857142857,2.24
1976-10-06,11.02,0.264903265306123,4
1976-10-07,0,0.648907551020408,2.56
1976-10-08,0.46,0.419994489795918,6.08
1976-10-09,0,0.239005714285714,3.84
1976-10-10,2.81,0.195551265306122,2.4
1976-10-11,0.23,0.184317387755102,3.2
1976-10-12,0.18,0.186941551020408,3.68
1976-10-13,1.97,0.16719487755102,3.2
1976-10-14,12.47,0.158031428571429,4.32
1976-10-15,31.1,0.289789795918367,3.36
1976-10-16,103.65,3.42761836734694,3.6
1976-10-17,57.97,45.5961020408163,2.4
1976-10-18,14.44,37.2077755102041,2.4
1976-10-19,2.2,12.5756020408163,3.52
1976-10-20,0.57,7.73148163265306,2.08
1976-10-21,0,5.84650612244898,3.52
1976-10-22,3.08,4.68609795918367,1.76
1976-10-23,0.56,4.03384081632653,4.64
1976-10-24,0.07,3.76160612244898,5.44
1976-10-25,0.87,3.25280612244898,6.4
1976-10-26,5.23,2.94017142857143,1.12
1976-10-27,9.96,3.10037346938776,2.72
1976-10-28,0.44,2.73817755102041,4.16
1976-10-29,0.12,1.95187224489796,3.36
1976-10-30,0,1.42950632653061,5.92
1976-10-31,5.17,1.20886734693878,3.2
1976-11-01,1.56,1.44252673469388,2.08
1976-11-02,4.1,1.32218040816327,0.16
1976-11-03,5.05,1.33004714285714,1.76
1976-11-04,12.79,1.75892367346939,3.52
1976-11-05,0.29,2.23388163265306,6.08
1976-11-06,1.65,1.59510326530612,4.48
1976-11-07,0,1.14115326530612,5.6
1976-11-08,0,1.01535591836735,4.8
1976-11-09,0,0.897608775510204,5.12
1976-11-10,0.17,0.80357612244898,3.04
1976-11-11,0.52,0.745990612244898,2.72
1976-11-12,0.97,0.711582244897959,5.12
1976-11-13,10.62,0.702719591836735,6.4
1976-11-14,2.69,0.891959795918367,0.96
1976-11-15,2.41,0.809357551020408,5.44
1976-11-16,4.02,0.652118163265306,3.52
1976-11-17,0,0.693473265306123,3.52
1976-11-18,3.22,0.603867142857143,6.88
1976-11-19,0.07,0.573804897959184,4.64
1976-11-20,2.82,0.513073469387755,4.16
1976-11-21,10.29,0.573150612244898,3.36
1976-11-22,11.75,0.605889795918367,3.04
1976-11-23,5.11,0.748854897959184,2.4
1976-11-24,0.36,0.797449795918367,4
1976-11-25,0.07,0.584713469387755,4.8
1976-11-26,6.06,0.448899795918367,5.76
1976-11-27,3.51,0.464485510204082,5.92
1976-11-28,3.66,0.704974081632653,5.92
1976-11-29,0.76,0.678784489795918,3.2
1976-11-30,0.92,0.469030408163265,5.76
1976-12-01,0.07,0.401353469387755,7.52
1976-12-02,0.16,0.346660612244898,6.56
1976-12-03,0,0.307489795918367,8
1976-12-04,0,0.285511020408163,11.68
1976-12-05,0,0.262188979591837,8.48
1976-12-06,0,0.250049183673469,6.4
1976-12-07,0,0.244239387755102,8.64
1976-12-08,0,0.238644285714286,10.88
1976-12-09,0,0.227653469387755,6.4
1976-12-10,0,0.222097959183674,5.6
1976-12-11,0,0.219599183673469,6.56
1976-12-12,0.07,0.217024285714286,11.36
1976-12-13,0,0.206064897959184,9.6
1976-12-14,0,0.195299714285714,8.32
1976-12-15,0,0.192850020408163,6.4
1976-12-16,0.49,0.187967734693878,12.64
1976-12-17,0,0.181106816326531,7.2
1976-12-18,2.1,0.179465020408163,1.92
1976-12-19,0,0.192954408163265,7.84
1976-12-20,0.07,0.190070959183674,7.52
1976-12-21,0,0.175410673469388,6.4
1976-12-22,0.07,0.170458020408163,6.08
1976-12-23,0,0.168250244897959,6.4
1976-12-24,13.29,0.164069612244898,1.92
1976-12-25,0.57,0.245672040816327,3.36
1976-12-26,0.07,0.256752040816327,6.72
1976-12-27,0,0.200129040816327,11.84
1976-12-28,0,0.168526775510204,9.6
1976-12-29,0,0.155054326530612,9.6
1976-12-30,0.07,0.147289020408163,11.2
1976-12-31,0,0.141595040816327,8.8
1977-01-01,0,0.139583142857143,7.84
1977-01-02,4.75,0.141835387755102,4.8
1977-01-03,0.08,0.163079979591837,8
1977-01-04,0,0.163714632653061,6.4
1977-01-05,0,0.147827204081633,5.6
1977-01-06,0,0.141106673469388,6.4
1977-01-07,0,0.139509387755102,5.92
1977-01-08,0,0.136223081632653,6.88
1977-01-09,0,0.129624326530612,7.52
1977-01-10,0.11,0.12544987755102,9.6
1977-01-11,2.27,0.122127469387755,5.92
1977-01-12,0,0.125887,5.28
1977-01-13,0,0.128336326530612,7.52
1977-01-14,4.5,0.13040187755102,1.92
1977-01-15,22.27,0.279752448979592,3.52
1977-01-16,0.08,0.485431632653061,7.68
1977-01-17,0,0.250763265306122,9.44
1977-01-18,2.89,0.171145285714286,8.8
1977-01-19,0,0.141870775510204,3.2
1977-01-20,0,0.140647714285714,6.4
1977-01-21,0,0.143404959183673,8
1977-01-22,0,0.133685142857143,9.6
1977-01-23,0,0.120973734693878,9.28
1977-01-24,0,0.11359387755102,6.72
1977-01-25,0,0.112220408163265,6.08
1977-01-26,0,0.110656265306122,5.12
1977-01-27,0,0.111551469387755,8
1977-01-28,0.11,0.110413510204082,6.4
1977-01-29,2.71,0.122556346938776,7.52
1977-01-30,0.08,0.119860428571429,9.92
1977-01-31,0.08,0.107108530612245,11.68
1977-02-01,0,0.0963358979591837,8.8
1977-02-02,0.81,0.08929,9.12
1977-02-03,0.37,0.0847717755102041,7.68
1977-02-04,0.32,0.084808387755102,4
1977-02-05,0,0.0903602244897959,5.6
1977-02-06,17.15,0.095645306122449,5.28
1977-02-07,0.9,0.131312040816327,8.96
1977-02-08,0.97,0.117528142857143,3.52
1977-02-09,0.1,0.0899553673469388,4.96
1977-02-10,0.08,0.0796428775510204,9.6
1977-02-11,0,0.0725975918367347,6.4
1977-02-12,0,0.0635370408163265,6.88
1977-02-13,0,0.0580495306122449,6.4
1977-02-14,0,0.0534666734693878,4.64
