"","uztwm","uzfwm","uzk","pctim","adimp","zperc","rexp","lztwm","lzfsm","lzfpm","lzsk","lzpk","pfree"
"1",0.575068221974864,0.000107139701745284,0,-0.618490035115048,-0.445493978172314,0,0,0.413854380766451,-0.077508347867147,0.156635307786596,-0.193867326528434,-0.120051975148175,-0.269165815838683
"2",0.0392765793045163,-0.0439848870657203,-2.04848821053701e-05,-0.557157991194165,-0.217491760327959,0.000182632994245854,0,-0.125886155322624,-0.00879657004718066,0.00636196745413888,0.0141300910537167,0.00392273326846861,0.213812155930584
"3",-0.0219902876150142,7.00035748007939e-06,0,-0.421298234496115,-0.0641154277899408,0,0,0.0245124002457732,-0.000238895113193104,0.0016138145966834,0.0140944178178953,0.00433960159617464,0.209806483097068
"4",0.767781302989918,1.70557153652228e-05,0,-0.423341917765479,-0.154055552332442,0,-2.34279667228017e-09,0.0440166710582807,-0.00170835625782037,0.000570481985934633,-0.00802643562886018,0.0164614695645236,0.348027903268407
"5",-0.0644759202071413,-7.89335504086351e-06,0,0.437178904374566,0.111838487211877,0,0,-0.0326937927324091,-0.000174152416712695,8.81577824292906e-05,-0.022042150396536,-0.0125690581689838,0.338751048706092
"6",0.091867048812839,3.64714665950724,0,0.0402677788530912,-0.0557073202439562,0.00240478640381357,-0.0017348324924778,0.00109582647808917,0.0173436193459929,0.00465350590472143,0.0214646874771345,0.0362735383813167,0.301640045126966
"7",-0.201669490305523,0.00627405474281263,0,0.265317960979009,0.188465760680512,0,0,-0.385396265096975,0.00552455885894491,-0.00392091387961807,-0.0643892330858317,-0.0485308991802596,0.482765668976081
"8",0.438584421502978,-0.0540456708014717,-0.193604659389511,-0.415292351415105,-0.0864346975623979,0.495198306089216,-0.213758201930323,0.237341749436398,0.42022268705342,-0.0218570890421526,0.0812336624529747,0.1975365138408,0.249629572011587
"9",-0.108250987002139,-1.76713301001837e-06,0,0.0065189132551315,0.0147224031696887,0,0,-0.0310881826367483,0.00594524619165561,-0.00482065264703683,-0.018381226325108,-0.021207370080025,0.223384845235981
"10",1.3897163391051,-0.251362655055605,-0.192911127552563,-0.294523517168498,-0.0910766880612972,0.795093524835333,0,0.240102474692153,-0.0188506024844445,0.164289405715069,-0.356931194011273,0.0413955017547474,-0.39370628122795
"11",0.263686749281764,4.56657102365842e-05,4.9768684962059e-07,-0.622063174330626,-0.211341677523048,1.84605682794253e-07,-2.419331783822e-09,0.410348991997802,0.166787477686468,0.101363681209514,-0.0155667312626724,-0.0308853943505512,0.0367022334328665
"12",0.759258553552998,8.50614091333541e-05,0,-0.520685739853406,-1.06365119709893,0,0,2.95918660200342,0.0442108961851986,-0.0234220354392242,-0.119802463633227,-0.0944053321954058,-2.89048185655022e-05
"13",0.948960736174561,-0.000109630633318219,0,-0.350394493075997,-0.450650524222678,0.130524509552357,-0.00743713327162715,1.07530341072577,0.225525234824849,0.225315380895234,0.0157661363547153,0.281213025929192,-0.017767144154612
"14",0.0271200811544653,0.000119375900180413,0,-0.352959142016029,-0.0483015200164959,0,0,-0.00148430531533404,-0.0174398401129095,4.83631297567854e-05,-0.0001072718459612,0.00652790575611114,0.320427680898263
"15",0.0884205379929793,4.90003655489828,0,-0.608005152328406,-0.156274681995963,0,0,0.0301234712745793,-0.0429989026304721,0.0375415629083511,-0.0600972203254042,-0.403241431361634,-0.157871291023528
"16",0.904559609544581,5.65759941757778e-06,0,-0.167369705946648,0.230661630812355,0,0,0.370384300691438,0.000231642007240562,-0.0958562023522577,-0.768794084630428,-0.507057256384272,-0.120956046167052
"17",0.0694117241338612,1.39872431599303,0,-0.250281728954364,-0.491173019003501,0,0,1.75081078794969,0.00982225639977025,-0.0146725586497832,-0.0492777710537814,-0.0180173732665321,0.257989212954103
"18",-0.096196882952268,-2.44015675338876e-05,0,0.400375579710252,-0.0205585049904994,0,4.25829823038493e-07,-0.0223568380113754,0.00781907367421005,0.0179980607651897,0.015519152676198,2.66332516735578e-05,0.249167613389295
"19",0.0566326673739424,2.52021540330271e-05,0,-0.576170619793434,-0.0930252941139553,0,0,0.00972724487747471,0.0379535637842885,-0.016433227845947,-0.0228463661819076,-0.0495870188658332,-0.00622903372874674
"20",1.31273774827779,-0.000943159742760363,0,-0.474353159832238,-0.277445714824798,0,0,0.127652152225297,-0.0571491350477288,0.067908085442242,-0.169402221596117,-0.274556135078156,-0.555761399131767
"21",0.0125387341057135,5.24676128543552e-05,0,-0.525693300624859,-0.220745624030336,0,0,0.310300553554969,0.0207665903764454,-2.60401192248733e-05,-0.000152423550481221,-0.134480430123776,-0.0173575192753107
"22",-0.0945828446182297,-3.67166619236165e-05,0,0.505249203196021,-0.0170107178672381,0,5.53392793318255e-06,-0.0196922758398425,0.0105181209215189,-0.00248300632067992,-0.0258813966896562,-0.0375627512657977,0.205019145036446
"23",0.0978356863887718,8.93697743523128e-06,0,-0.337883816124309,-0.190476777949577,0,0,-0.0873194205877862,-0.0771139855108839,0.0421897567368432,-0.0493459264587079,-0.188565073359005,-0.347454990388098
"24",0.616782138327984,8.16730387126459e-06,0,-0.544949634388854,0.0428850216426454,0,0,0,-0.0183748305985192,0.109451811005288,-0.322336383694026,-0.243998211196376,-0.487320754834741
"25",0.0335256523699708,-0.0023309358996328,0,-0.453610894662911,-0.162911721813558,0,0,-0.0137679323915787,3.93296666600557e-05,-4.33365768624742e-05,0.00350545218923036,0.00268729333653448,0.325646430501978
"26",-0.00705109860246178,3.73792516232214,0,-0.0112545798966848,-0.000422722255750896,0,0,0,1.99208976408041e-05,-2.01057109665645e-05,-0.00028792016850211,-0.00031752080350621,-0.00113746887100395
"27",-0.0775066815949672,-0.00864470878314319,0,0.324099837730351,-0.00880957682310097,0,0,-0.232534311046009,-0.00336637573035623,0.00188008623119231,0.00526470598620259,0.0103404632859674,0.533651956726666
"28",0.498797164612966,-8.26454043315396e-05,0,-0.505990897378992,-0.629998748270678,0,0,1.4062624104031,-0.0841931383940557,0.000640327742897408,-0.000603804102630719,-0.163847762416214,-0.183558407237496
"29",0.205099086639663,7.9989235225349e-05,0,-0.047019974362151,-0.27253534235157,0.00620290463483404,-0.00199118985451319,1.61865273432062,-0.0542163507943223,0.259218465805717,-0.171488692294494,0.101140783593737,-0.0334635347249057
"30",0.225609134430953,6.13248700892839e-05,0,-0.466151627663445,-0.22325406578594,-1.19047883577699e-06,1.20001848206814e-06,0.187963198275004,-0.0548634201339393,0.056977619543575,-0.0526757050702939,0.211794249088458,0.135248992024554
"31",-0.112665060269519,-2.73557055925511e-05,0,0.420283086051016,0.040891046063225,0,0,-0.0496262909263436,-0.000976223046071279,0.0017116962170822,0.0193775125658352,0.00894102579435748,0.491621547584921
"32",-0.126743848221457,9.98707120308325e-09,0,0.223994137599277,-0.166427987902999,0,0,0.464959005822626,-0.000488470047131824,0.000493329430270621,-0.0790623641838144,-0.105190417357831,-0.0153831134912704
"33",-0.0826380192904606,-1.44360685831329e-05,0,0.471013340562061,0.0123473812243238,0,0,-0.0221397379129019,0.00360489451171962,-0.00418757382550332,0.0146448237191889,0.0235540090566537,0.496797194471701
"34",0.0192807726784657,2.98343559915671e-05,0,-0.363484251888399,-0.0401153832215398,0,0,-0.0106361502826498,-0.00114317720491659,0.00115430940667239,0.00706689408072342,0.00788654576217118,0.500537766101105
"35",-0.073283893549821,1.38056738792251e-05,0,0.115329969073711,-0.0271682625550043,0,0,-0.0419066717480976,0.0174598421210482,-5.40057600177014e-05,0.00017665314520351,0.129699322339189,0.440340389319114
"36",0.375153849484973,2.23545222405762e-05,-1.12621148846371e-08,-0.463424532210325,-0.286291191084429,1.91702741905335e-08,-3.7577491803355e-08,0.107978871240926,2.04298280445459e-05,0.00131463787883415,0.00397494696070547,0.00116844093045359,0.282443246314916
"37",-0.0837386109029248,-2.19822530078347e-05,0,0.121854728257296,0.0501936931124137,0,0,0.0658226876977008,0.0162109373837616,-0.009391843251936,-0.146534009902085,-0.140758263222377,-0.141483284404003
"38",-0.157940306438472,0.00597926019444021,-1.58716515403304e-05,0.0893117643855606,-0.0219281040966247,3.86646887544919e-05,-6.04829869827227e-05,2.00304470392009e-07,0.0503461440467937,-0.0247322572462859,0.125579158972546,0.242109852348594,0.452924406901658
"39",0.497012368708611,1.84167113534797e-06,0,-0.62189157230823,-0.659255649252693,0,0,2.07108086525597,0.0607964213011415,-0.183921029874083,-0.407627818849776,-0.0319388389715204,-0.0623472355485049
"40",0.731653625932901,-1.57731540312252e-05,0,-0.243792488590086,-0.336783808871117,0,0,1.35467788112036,0.0500846707897645,-0.0399190962072871,-0.0537552828009089,-0.0947592962069032,-0.247326468815774
"41",-0.0845440844541166,-1.58364944801973e-05,0,0.544327579027807,0.105014910923795,-4.41437059828248e-06,-4.44974420832921e-06,-0.0700947994996799,-0.00076985701603637,0.00150290366137781,-0.125787754601829,-0.0441949933062597,0.0363718689074255
"42",-0.137004097728055,-0.000767890810065261,0,0.418030610223238,0.0589949764630927,0,3.2091224812114e-05,-0.0209673586592327,-0.0635335368187629,0.0545731643097642,0.225147627466555,0.000177960329225636,0.521091897622084
"43",0.39428959921476,-0.0922858371853109,-0.679315728197021,-0.526469862770842,0.0319599476473137,0.0556167759669201,-0.0531354700907592,0.140360468129197,0.522866418856538,-0.012933378603567,-0.0279642100910626,0.18290815136531,0.240172849458376
"44",-0.00183245439779273,3.95202816089299e-05,0,-0.464395614744887,-0.0736804679899293,0,0,0.0390942182801263,-0.00343497290683951,0.00500216212290154,0.0147360378941795,0.00059517185842812,0.150349492598543
"45",0.248613554894615,5.4454850098916e-05,0,-0.100952395791808,-0.155100881346,0,0,0.0617203615575268,0.00909635796909734,-0.00705038380180725,-0.0511843821209262,-0.0974189376347397,0.190767291277902
"46",0.261896695185499,1.21284359418928e-05,0,-0.489742591843442,0.0534482890379351,0,0,0.0872215842305965,0.0359409803111969,-0.0146187134921359,-0.0895953066970848,-0.271847199560588,-0.536419513254397
"47",-0.285409667332141,0.000350702621845281,0,0.354415759950629,-0.158967978063083,0,0,-0.0238903247168965,0.0161330303186796,-0.0045959457889146,-0.0472599219637119,-0.0156957235694583,0.324020982046468
"48",-0.252013555832926,0.00598031308064405,0,-0.374150659228934,-0.139660644612123,0,0,-0.0532552738432281,0.00163893394138923,-0.00101612760626337,-0.00425151067344218,0.00185808226570679,0.178368450786251
"49",1.29214256214204,-0.0129852490115459,-0.00639962360090633,-0.303759053174687,-0.526742326884698,0.0653815148535401,-0.110777047360707,0.613977183903992,0.00426859700404123,-0.0497787462410725,-0.0989080051400587,-0.0292273014884146,-0.067560814629192
"50",0.85861623384361,-0.00613560277467435,-0.0108283502084003,-0.541763718540811,-0.344033080063795,0.0173747712505851,0,0.228179938522522,-0.00954859414920424,0.0147616671333951,-0.0923805147948119,-0.0549941262918409,-0.296268783018599
"51",-0.157376467447016,6.06009532116545e-06,0,0.00575640115439779,-0.123495067291667,0,0,0.0672130148712645,-0.00161997292032299,0.000985889826530704,-0.0437160027548524,-0.0982315681101235,0.0954491555267207
"52",0.36256100855718,-0.00297595227736782,-0.00121222338818127,-0.521714463102068,-0.274827115420075,0.00221239634920606,-0.00407555408511341,0.185867445982215,0.00926601123896418,0.0110113633152263,0.124788106286865,0.000869417436786643,0.180759205548377
"53",0.23833057879824,-5.93845449456864e-05,0,-0.60457508550926,-0.552913981720665,0,0,0.373367858097489,-0.0190619712609488,0.0268467619927434,-0.0574631664496663,-0.0704378138281576,-0.150220021304812
"54",0.46330736787958,-0.0750202602911257,-0.293809045071759,-0.479787271527645,-0.700311617193704,0.673036241856383,0.000165993599722789,-0.0456277949675488,0.00403602902253101,-0.000860590791321155,-0.00689619369052956,-0.0988267017408007,0.199587654796464
"55",0.0660626839645344,0.00147645162486742,0,-0.269026456540371,-0.410054336188427,0,0,1.50411445228768,-0.104131389689711,0.066147063578535,-0.141647495079997,0.017352032841174,0.00319653118075842
"56",1.26593543440725,-1.15978401059181e-05,0,-0.364310880887349,-0.486396770521791,0,0,1.57886984240919,-0.18468353027184,0.188595214044172,-0.135190945299115,0.352619386934109,-0.453745809383312
