"Index","P","Q","E"
1964-09-19,0.02,3.31674324324324,-79.2
1964-09-20,0,3.10047972972973,-79.2
1964-09-21,0,2.93066891891892,-79.2
1964-09-22,0,2.88742567567568,-79.2
1964-09-23,0.31,2.78108108108108,-79.2
1964-09-24,0,2.4520472972973,-79.2
1964-09-25,5.45,2.29918243243243,-79.2
1964-09-26,0,2.15719594594595,-79.2
1964-09-27,0.03,2.94784459459459,-79.2
1964-09-28,32.53,3.45243243243243,-79.2
1964-09-29,9.77,3.54793918918919,-79.2
1964-09-30,0.5,3.21183783783784,-79.2
1964-10-01,0.01,2.86776351351351,-79.2
1964-10-02,0.38,3.69969594594595,-79.2
1964-10-03,1.61,4.65287162162162,-79.2
1964-10-04,0.21,4.46677702702703,-79.2
1964-10-05,0.5,4.24450675675676,-79.2
1964-10-06,56.66,4.23431081081081,-79.2
1964-10-07,10.01,4.70979054054054,-79.2
1964-10-08,0.11,4.58652027027027,-79.2
1964-10-09,16.15,4.96706756756757,-79.2
1964-10-10,0.15,4.37618243243243,-79.2
1964-10-11,0.62,4.90513513513514,-79.2
1964-10-12,15.28,4.19997297297297,-79.2
1964-10-13,0.03,3.79064864864865,-79.2
1964-10-14,0.07,3.52942567567568,-79.2
1964-10-15,2.97,3.31258108108108,-79.2
1964-10-16,0.36,3.09351351351351,-79.2
1964-10-17,0.72,3.09016216216216,-79.2
1964-10-18,7.4,2.66709459459459,-79.2
1964-10-19,0,2.42164864864865,-79.2
1964-10-20,0,2.23706081081081,-79.2
1964-10-21,0,2.09391216216216,-79.2
1964-10-22,0,1.93901351351351,-79.2
1964-10-23,0.05,2.18837162162162,-79.2
1964-10-24,0.68,2.18601351351351,-79.2
1964-10-25,0.3,1.85411486486486,-79.2
1964-10-26,17.65,1.75616891891892,-79.2
1964-10-27,0.02,1.61481081081081,-79.2
1964-10-28,0.07,1.51725,-79.2
1964-10-29,0.02,1.50375675675676,-79.2
1964-10-30,3.17,3.62233783783784,-79.2
1964-10-31,0.27,2.91487837837838,-79.2
1964-11-01,0,2.37781081081081,-79.2
1964-11-02,0,2.29812837837838,-79.2
1964-11-03,0.18,2.34091216216216,-79.2
1964-11-04,48.97,2.00796621621622,-79.2
1964-11-05,0.03,1.84256756756757,-79.2
1964-11-06,0.03,1.7497972972973,-79.2
1964-11-07,0.14,1.68331081081081,-79.2
1964-11-08,0,1.60628378378378,-79.2
1964-11-09,0,1.52968918918919,-79.2
1964-11-10,0,1.42902702702703,-79.2
1964-11-11,0,1.35866216216216,-79.2
1964-11-12,0,1.31624324324324,-79.2
1964-11-13,0,1.27286486486486,-79.2
1964-11-14,0,1.21458108108108,-79.2
1964-11-15,0,1.16609459459459,-79.2
1964-11-16,0,1.12427027027027,-79.2
1964-11-17,0,1.07841891891892,-79.2
1964-11-18,0,1.04317567567568,-79.2
1964-11-19,30.8,1.44650675675676,-79.2
1964-11-20,0.15,1.45475,-79.2
1964-11-21,0,1.10339864864865,-79.2
1964-11-22,3.77,1.09326351351351,-79.2
1964-11-23,0,1.04308783783784,-79.2
1964-11-24,0,0.95672972972973,-79.2
1964-11-25,0,0.896628378378378,-79.2
1964-11-26,0,0.83547972972973,-79.2
1964-11-27,0,0.784689189189189,-79.2
1964-11-28,0,0.753972972972973,-79.2
1964-11-29,0,0.73702027027027,-79.2
1964-11-30,0,0.718533783783784,-79.2
1964-12-01,0.99,0.812527027027027,-79.2
1964-12-02,10.9,0.931317567567568,-79.2
1964-12-03,0,0.759324324324324,-79.2
1964-12-04,0,0.703412162162162,-79.2
1964-12-05,0,0.649012837837838,-79.2
1964-12-06,0,0.610433108108108,-79.2
1964-12-07,0,0.590672297297297,-79.2
1964-12-08,0.17,0.579206081081081,-79.2
1964-12-09,6.31,0.640491216216216,-79.2
1964-12-10,6.25,0.704283783783784,-79.2
1964-12-11,0.01,0.645679054054054,-79.2
1964-12-12,0,0.594379054054054,-79.2
1964-12-13,0,0.570626351351351,-79.2
1964-12-14,0,0.573547972972973,-79.2
1964-12-15,0,0.51649527027027,-79.2
1964-12-16,0,0.482139189189189,-79.2
1964-12-17,0,0.471238513513514,-79.2
1964-12-18,0,0.455429054054054,-79.2
1964-12-19,0,0.442768918918919,-79.2
1964-12-20,0,0.421744594594595,-79.2
1964-12-21,1.97,0.405463513513514,-79.2
1964-12-22,2.6,0.559676351351351,-79.2
1964-12-23,0.47,1.2157972972973,-79.2
1964-12-24,0,0.715047297297297,-79.2
1964-12-25,0.18,0.568871621621622,-79.2
1964-12-26,36.61,0.521867567567568,-79.2
1964-12-27,0.02,0.459825675675676,-79.2
1964-12-28,0,0.416335135135135,-79.2
1964-12-29,0,0.387358783783784,-79.2
1964-12-30,0,0.371403378378378,-79.2
1964-12-31,0,0.369019594594595,-79.2
1965-01-01,0,0.370862162162162,-79.2
1965-01-02,0,0.34652972972973,-79.2
1965-01-03,0,0.326460135135135,-79.2
1965-01-04,0,0.310909459459459,-79.2
1965-01-05,0,0.299391891891892,-79.2
1965-01-06,0,0.289561486486486,-79.2
1965-01-07,0,0.285620945945946,-79.2
1965-01-08,0,0.280675,-79.2
1965-01-09,0,0.275925675675676,-79.2
1965-01-10,0.03,0.277612162162162,-79.2
1965-01-11,5.65,0.293732432432432,-79.2
1965-01-12,0,0.274289189189189,-79.2
1965-01-13,0,0.270363513513514,-79.2
1965-01-14,0,0.260070945945946,-79.2
1965-01-15,0,0.253259459459459,-79.2
1965-01-16,0,0.235411486486486,-79.2
1965-01-17,0,0.222468918918919,-79.2
1965-01-18,0,0.214682432432432,-79.2
1965-01-19,0,0.209004054054054,-79.2
1965-01-20,0,0.207993918918919,-79.2
1965-01-21,0,0.211573648648649,-79.2
1965-01-22,0,0.203666216216216,-79.2
1965-01-23,0,0.202047297297297,-79.2
1965-01-24,0,0.193545945945946,-79.2
1965-01-25,0,0.185212837837838,-79.2
1965-01-26,0,0.191703378378378,-79.2
1965-01-27,0,0.187252702702703,-79.2
1965-01-28,0,0.184833783783784,-79.2
1965-01-29,0,0.171350675675676,-79.2
1965-01-30,0,0.165919594594595,-79.2
1965-01-31,0,0.17099527027027,-79.2
1965-02-01,0,0.17557027027027,-79.2
1965-02-02,0,0.164605405405405,-79.2
1965-02-03,0,0.154125,-79.2
1965-02-04,0.78,0.148497972972973,-79.2
1965-02-05,0,0.150155405405405,-79.2
1965-02-06,0,0.149747297297297,-79.2
1965-02-07,0,0.153511486486486,-79.2
1965-02-08,0,0.160428378378378,-79.2
1965-02-09,15.68,0.230583108108108,-79.2
1965-02-10,7.4,0.208008108108108,-79.2
1965-02-11,0,0.167336486486486,-79.2
1965-02-12,0,0.159017567567568,-79.2
1965-02-13,0,0.15519527027027,-79.2
1965-02-14,0,0.150276351351351,-79.2
1965-02-15,0,0.143768243243243,-79.2
1965-02-16,0,0.135601351351351,-79.2
1965-02-17,0.02,0.135340540540541,-79.2
